0.000315251,2.484173897,0,0,0,0,0,0,0.087164417,0.40230748,0,0,0,0,0,0,0.088272383,0.502025892,0.01777212,0.020277955,0,0,0,0,0,0,0.460526316,1.076498801,0,0,0,0,0,0,0.053639847,0.004310345,0,0,0,0,0,0
0.124569344,2.503105066,0,0,0,0,0,0,0.267071774,0.402277595,0,0,0,0,0,0,0.21185372,0.505816916,0.142858633,0.095845984,0,0,0,0,0,0,0.56937799,0.837889688,0,0,0,0,0,0,0.160867764,0.018965517,0,0,0,0,0,0
0.248598257,2.537859121,0,0,0,0,0,0,0.430623916,0.402250427,0,0,0,0,0,0,0.31778058,0.512117333,0.249588737,0.187572384,0,0,0,0,0,0,0.703349282,0.676019185,0,0,0,0,0,0,0.268043906,0.034482759,0,0,0,0,0,0
0.443288523,2.607391359,0,0,0,0,0,0,0.594112666,0.404548851,0,0,0,0,0,0,0.459016393,0.518424088,0.374090961,0.295484977,0,0,0,0,0,0,0.862440191,0.556115108,0,0,0,0,0,0,0.411152532,0.051724138,0,0,0,0,0,0
0.602580558,2.664281372,0,0,0,0,0,0,0.806635363,0.40800192,0,0,0,0,0,0,0.58259773,0.523471392,0.48936629,0.414172136,0,0,0,0,0,0,1.004784689,0.460191847,0,0,0,0,0,0,0.517966242,0.073275862,0,0,0,0,0,0
0.744173478,2.714850272,0,0,0,0,0,0,1.06816031,0.413772431,0,0,0,0,0,0,0.679697352,0.527257663,0.622024213,0.57060853,0,0,0,0,0,0,1.188995215,0.384652278,0,0,0,0,0,0,0.642513203,0.099568966,0,0,0,0,0,0
0.903735729,2.75275282,0,0,0,0,0,0,1.280587918,0.420713888,0,0,0,0,0,0,0.776796974,0.531672074,0.781194245,0.759410355,0,0,0,0,0,0,1.364832536,0.315107914,0,0,0,0,0,0,0.766697732,0.131896552,0,0,0,0,0,0
1.082077957,2.721026626,0,0,0,0,0,0,1.476660312,0.427658062,0,0,0,0,0,0,0.935687264,0.532328731,0.90316455,1.007482723,0,0,0,0,0,0,1.599282297,0.26235012,0,0,0,0,0,0,0.926374651,0.173275862,0,0,0,0,0,0
1.252966741,2.588037978,0,0,0,0,0,0,1.705379743,0.436922394,0,0,0,0,0,0,1.076923077,0.523560108,1.059900045,1.331053563,0,0,0,0,0,0,1.850478469,0.208393285,0,0,0,0,0,0,1.06741224,0.225,0,0,0,0,0,0
1.4437614,2.306306154,0,0,0,0,0,0,1.966746209,0.448506885,0,0,0,0,0,0,1.253467844,0.497209883,1.22488862,1.697757444,0,0,0,0,0,0,2.135167464,0.162829736,0,0,0,0,0,0,1.262141452,0.282758621,0,0,0,0,0,0
1.689995271,1.878979647,0,0,0,0,0,0,2.244341105,0.464739843,0,0,0,0,0,0,1.474148802,0.442601247,1.426005725,2.064489147,0,0,0,0,0,0,2.436602871,0.128057554,0,0,0,0,0,0,1.475147561,0.336206897,0,0,0,0,0,0
1.963903713,1.382020376,0,0,0,0,0,0,2.570938251,0.483290242,0,0,0,0,0,0,1.703656999,0.369149974,1.665247679,2.320738082,0,0,0,0,0,0,2.7715311,0.094484412,0,0,0,0,0,0,1.689448069,0.368103448,0,0,0,0,0,0
2.272624918,0.938842834,0,0,0,0,0,0,2.930245826,0.501835207,0,0,0,0,0,0,1.968474149,0.28816735,1.925962251,2.388324308,0,0,0,0,0,0,3.139952153,0.071702638,0,0,0,0,0,0,1.959614787,0.369827586,0,0,0,0,0,0
2.597468982,0.612746612,0,0,0,0,0,0,3.330282956,0.52618736,0,0,0,0,0,0,2.250945776,0.217866286,2.226116322,2.272652498,0,0,0,0,0,0,3.550239234,0.050119904,0,0,0,0,0,0,2.276509268,0.343534483,0,0,0,0,0,0
2.956450269,0.387900779,0,0,0,0,0,0,3.746802085,0.545885613,0,0,0,0,0,0,2.586380832,0.168303371,2.56415179,2.05997482,0,0,0,0,0,0,3.968899522,0.036930456,0,0,0,0,0,0,2.576317697,0.301724138,0,0,0,0,0,0
3.340719224,0.261144781,0,0,0,0,0,0,4.155302087,0.559771244,0,0,0,0,0,0,2.939470366,0.138215985,2.929916634,1.812278066,0,0,0,0,0,0,4.421052632,0.026139089,0,0,0,0,0,0,2.957388423,0.256896552,0,0,0,0,0,0
3.759891013,0.181841358,0,0,0,0,0,0,4.645451376,0.578294475,0,0,0,0,0,0,3.327868852,0.122582173,3.313356218,1.586158266,0,0,0,0,0,0,4.889952153,0.017745803,0,0,0,0,0,0,3.338200269,0.21637931,0,0,0,0,0,0
4.187371929,0.143673419,0,0,0,0,0,0,5.127549842,0.592167881,0,0,0,0,0,0,3.716267339,0.116370472,3.723551364,1.378926995,0,0,0,0,0,0,5.409090909,0.014148681,0,0,0,0,0,0,3.718753236,0.180172414,0,0,0,0,0,0
4.641221374,0.127645458,0,0,0,0,0,0,5.642422129,0.603710261,0,0,0,0,0,0,4.175283733,0.115196569,4.169485513,1.19328659,0,0,0,0,0,0,5.936602871,0.010551559,0,0,0,0,0,0,4.171015843,0.15,0,0,0,0,0,0
5.1482132,0.127416257,0,0,0,0,0,0,6.181827238,0.615248566,0,0,0,0,0,0,4.625472888,0.117161786,4.623721433,1.048083845,0,0,0,0,0,0,6.480861244,0.008153477,0,0,0,0,0,0,4.659055607,0.124137931,0,0,0,0,0,0
5.663964512,0.136676768,0,0,0,0,0,0,6.754006167,0.624455845,0,0,0,0,0,0,5.137452711,0.122278796,5.132052767,0.908313596,0,0,0,0,0,0,7.041866029,0.005755396,0,0,0,0,0,0,5.128818474,0.102586207,0,0,0,0,0,0
6.197414938,0.15225839,0,0,0,0,0,0,7.317975793,0.634827279,0,0,0,0,0,0,5.667087011,0.128655256,5.639897193,0.79549715,0,0,0,0,0,0,7.644736842,0.005755396,0,0,0,0,0,0,5.634358496,0.085344828,0,0,0,0,0,0
6.766488775,0.164659352,0,0,0,0,0,0,7.947556453,0.638211069,0,0,0,0,0,0,6.179066835,0.133772266,6.219511771,0.709690153,0,0,0,0,0,0,8.272727273,0.004556355,0,0,0,0,0,0,6.19374547,0.071551724,0,0,0,0,0,0
7.335472539,0.183389467,0,0,0,0,0,0,8.568864417,0.645084606,0,0,0,0,0,0,6.761664565,0.140158231,6.744933555,0.623841421,0,0,0,0,0,0,8.934210526,0.004556355,0,0,0,0,0,0,6.753028891,0.059482759,0,0,0,0,0,0
7.948884235,0.205264055,0,0,0,0,0,0,9.255656631,0.649621684,0,0,0,0,0,0,7.344262295,0.146544196,7.32435337,0.548815946,0,0,0,0,0,0,9.587320574,0.003357314,0,0,0,0,0,0,7.330226779,0.049137931,0,0,0,0,0,0
8.597784233,0.233451713,0,0,0,0,0,0,9.942448845,0.654158761,0,0,0,0,0,0,7.935687264,0.152931746,7.976030244,0.473846116,0,0,0,0,0,0,10.29904306,0.003357314,0,0,0,0,0,0,7.961426944,0.039655172,0,0,0,0,0,0
9.25562386,0.258470773,0,0,0,0,0,0,10.64553288,0.661018714,0,0,0,0,0,0,8.580075662,0.161213222,8.609155946,0.425816179,0,0,0,0,0,0,11.01913876,0.003357314,0,0,0,0,0,0,8.574453764,0.032758621,0,0,0,0,0,0
9.931342746,0.277152636,0,0,0,0,0,0,11.36516231,0.660899175,0,0,0,0,0,0,9.259773014,0.165732192,9.260443294,0.372409392,0,0,0,0,0,0,11.75598086,0.002158273,0,0,0,0,0,0,9.277518898,0.026724138,0,0,0,0,0,0
10.64254993,0.30214757,0,0,0,0,0,0,12.11743877,0.663099793,0,0,0,0,0,0,9.948297604,0.170880886,9.929502763,0.335188798,0,0,0,0,0,0,12.534689,0.002158273,0,0,0,0,0,0,9.926478202,0.021551724,0,0,0,0,0,0
11.38039587,0.330295017,0,0,0,0,0,0,12.91057157,0.666456416,0,0,0,0,0,0,10.65447667,0.176032749,10.65275503,0.29800994,0,0,0,0,0,0,13.33851675,0.002158273,0,0,0,0,0,0,10.64740603,0.018103448,0,0,0,0,0,0
12.13612106,0.352105268,0,0,0,0,0,0,13.72009128,0.668647525,0,0,0,0,0,0,11.38713745,0.180561224,11.39407155,0.260844993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.38635187,0.014655172,0,0,0,0,0,0
12.93640929,0.367566259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.13745271,0.186349148,12.15325758,0.234475479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.14331573,0.011206897,0,0,0,0,0,0
13.72771285,0.389360426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.93190416,0.190260571,12.94837738,0.218915309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.91819406,0.009482759,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.73518285,0.194173579,13.76175621,0.19258753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.74712644,0.007758621,0,0,0,0,0,0
